time,logger,level,message,exception
2012-04-16 00:00:27.5830,Raven.Database.Server.HttpServer,Debug,Request # 725: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:00:27.5830,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:00:27.7700,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:00:27.7700,Raven.Database.Server.HttpServer,Debug,Request # 726: GET     -     1 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:00:28.7730,Raven.Database.Server.HttpServer,Debug,Request # 727: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:00:28.8880,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:04:03.9763,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:04:03.9763,Raven.Database.Server.HttpServer,Debug,Request # 728: GET     -     0 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:04:03.9763,Raven.Database.Server.HttpServer,Debug,Request # 729: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:04:03.9763,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:04:04.4154,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:04:04.4154,Raven.Database.Server.HttpServer,Debug,Request # 730: GET     -     2 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:04:04.5984,Raven.Database.Server.HttpServer,Debug,Request # 731: GET     -    35 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:04:04.6274,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 4 ms
",
2012-04-16 00:04:43.3566,Raven.Database.Server.HttpServer,Debug,Request # 732: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:04:43.3566,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:04:43.9456,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:04:43.9456,Raven.Database.Server.HttpServer,Debug,Request # 733: GET     -     5 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:04:44.1126,Raven.Database.Server.HttpServer,Debug,Request # 734: GET     -    68 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:04:44.1126,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:05:22.5708,Raven.Database.Server.HttpServer,Debug,Request # 735: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:05:22.5708,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:05:22.8018,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:05:22.8018,Raven.Database.Server.HttpServer,Debug,Request # 736: GET     -     6 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:05:22.9869,Raven.Database.Server.HttpServer,Debug,Request # 737: GET     -    69 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:05:22.9869,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:07:59.1488,Raven.Database.Server.HttpServer,Debug,Request # 738: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:07:59.1788,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:07:59.3858,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:07:59.3858,Raven.Database.Server.HttpServer,Debug,Request # 739: GET     -     6 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:07:59.7648,Raven.Database.Server.HttpServer,Debug,Request # 740: GET     -     2 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:07:59.8238,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-04-16 00:08:08.9323,Raven.Database.Server.HttpServer,Debug,Request # 741: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:08:08.9323,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 1 ms
",
2012-04-16 00:08:09.4514,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:08:09.4514,Raven.Database.Server.HttpServer,Debug,Request # 742: GET     -     1 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:09:06.0076,Raven.Database.Server.HttpServer,Debug,Request # 743: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:09:06.0076,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:09:06.0076,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:09:06.0076,Raven.Database.Server.HttpServer,Debug,Request # 744: GET     -     1 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:09:54.3744,Raven.Database.Server.HttpServer,Debug,Request # 745: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:09:54.3744,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:09:54.6204,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:09:54.6204,Raven.Database.Server.HttpServer,Debug,Request # 746: GET     -     1 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:09:55.0494,Raven.Database.Server.HttpServer,Debug,Request # 747: GET     -    38 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:09:55.1294,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-04-16 00:12:02.0177,Raven.Database.Server.HttpServer,Debug,Request # 748: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:12:02.0177,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:12:02.2887,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:12:02.2887,Raven.Database.Server.HttpServer,Debug,Request # 749: GET     -     1 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:12:12.3123,Raven.Database.Server.HttpServer,Debug,Request # 750: GET     -    53 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:12:12.3123,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:12:27.7541,Raven.Database.Server.HttpServer,Debug,Request # 751: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:12:27.7541,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:12:27.9692,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:12:27.9692,Raven.Database.Server.HttpServer,Debug,Request # 752: GET     -     2 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:12:28.0882,Raven.Database.Server.HttpServer,Debug,Request # 753: GET     -    65 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:12:28.0912,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:17:03.6019,Raven.Database.Server.HttpServer,Debug,Request # 754: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:17:03.6019,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:17:03.6709,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:17:03.6709,Raven.Database.Server.HttpServer,Debug,Request # 755: GET     -   187 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:17:04.2840,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:17:04.2840,Raven.Database.Server.HttpServer,Debug,Request # 756: GET     -     0 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:17:04.3670,Raven.Database.Server.HttpServer,Debug,Request # 757: GET     -    33 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:17:04.4530,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-04-16 00:17:33.3366,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:17:33.3366,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 3 because: DELETE INDEX Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:17:33.3366,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-04-16 00:17:33.3366,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-04-16 00:18:52.2681,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fProfiles%2fByAspNetUserGuid:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fProfiles_2fByAspNetUserGuid : AbstractViewGenerator
{
	public Index_Temp_2fProfiles_2fByAspNetUserGuid()
	{
		this.ViewText = @""from doc in docs.Profiles
select new { AspNetUserGuid = doc.AspNetUserGuid }
"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Profiles""
			select new { AspNetUserGuid = doc.AspNetUserGuid, __document_id = doc.__document_id });
		this.AddField(""AspNetUserGuid"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""AspNetUserGuid"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""AspNetUserGuid"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fProfiles_2fByAspNetUserGuid : AbstractViewGenerator
{
	public Index_Temp_2fProfiles_2fByAspNetUserGuid()
	{
		this.ViewText = @""from doc in docs.Profiles
select new { AspNetUserGuid = doc.AspNetUserGuid }
"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Profiles""
			select new { AspNetUserGuid = doc.AspNetUserGuid, __document_id = doc.__document_id });
		this.AddField(""AspNetUserGuid"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""AspNetUserGuid"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""AspNetUserGuid"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-04-16 00:18:52.2681,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/Profiles/ByAspNetUserGuid with encoded name Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:18:52.2681,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:18:52.2681,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 4 because: PUT INDEX Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:18:52.2721,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Profiles/ByAspNetUserGuid for: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4,
2012-04-16 00:18:52.2721,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 62 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-04-16 00:18:52.3431,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/profiles,
2012-04-16 00:18:52.3431,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/books,
2012-04-16 00:18:52.3431,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 60 documents remained",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 8 documents in IndexName: Temp/Profiles/ByAspNetUserGuid, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 8 documents for index: Temp/Profiles/ByAspNetUserGuid. (profiles/1,profiles/2,profiles/3,profiles/4,profiles/5,profiles/6,profiles/7,profiles/8)",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/1 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/1
	AspNetUserGuid I-: 3730F12D-1A2A-4499-859B-9F586B2858A4
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/2 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/2
	AspNetUserGuid I-: 5ad7976c-7a95-47aa-87ba-29c3fc80643e
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/3 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/3
	AspNetUserGuid I-: 9330619d-9a8c-4269-9bde-ba4cb1b7b354
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/4 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/4
	AspNetUserGuid I-: 1a481f1e-1b22-4ae3-a75d-d5fa664d4085
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/5 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/5
	AspNetUserGuid I-: 5df20314-4c44-44ad-9847-143f28f85bf5
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/6 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/6
	AspNetUserGuid I-: 990c62c5-30a4-4ca9-92c5-f248241f6d44
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/7 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/7
	AspNetUserGuid I-: 3e82b681-81ce-4c87-856a-61381d4ad0e8
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on profiles/8 result in index Temp/Profiles/ByAspNetUserGuid gave document: 	__document_id IS: profiles/8
	AspNetUserGuid I-: 9fc20e29-91b1-47c0-8054-5624ac87c5d8
",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 24 documents for Temp/Profiles/ByAspNetUserGuid,
2012-04-16 00:18:52.3431,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2012-04-16 00:18:52.3431,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2012-04-16 00:18:52.3431,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2012-04-16 00:18:52.3731,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Profiles/ByAspNetUserGuid for: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4,
2012-04-16 00:18:52.3731,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:18:52.3731,Raven.Database.Server.HttpServer,Debug,Request # 758: GET     -   111 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:18:52.3731,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 111 ms
	Index: Temp/Profiles/ByAspNetUserGuid
	Results: 1 returned out of 1 total.
",
2012-04-16 00:18:53.5542,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:18:53.5542,Raven.Database.Server.HttpServer,Debug,Request # 759: GET     -     1 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:18:54.0362,Raven.Database.Server.HttpServer,Debug,Request # 760: GET     -   112 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:18:54.0362,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:21:12.6992,Raven.Database.Server.HttpServer,Debug,Request # 761: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:21:12.6992,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:21:13.0062,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:21:13.0062,Raven.Database.Server.HttpServer,Debug,Request # 762: GET     -     4 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:23:17.6923,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:23:17.6923,Raven.Database.Server.HttpServer,Debug,Request # 763: GET     -     1 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:23:17.6923,Raven.Database.Server.HttpServer,Debug,Request # 764: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:23:17.6923,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:23:56.3655,Raven.Database.Server.HttpServer,Debug,Request # 765: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:23:56.3655,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:23:56.5555,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:23:56.6055,Raven.Database.Server.HttpServer,Debug,Request # 766: GET     -    50 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:23:56.6475,Raven.Database.Server.HttpServer,Debug,Request # 767: GET     -    34 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:23:56.6475,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:24:21.6000,Raven.Database.Server.HttpServer,Debug,Request # 768: GET     -    13 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:24:21.6000,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:24:21.8900,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:24:21.8900,Raven.Database.Server.HttpServer,Debug,Request # 769: GET     -     5 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:25:08.1876,Raven.Database.Server.HttpServer,Debug,Request # 770: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:25:08.3356,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:25:34.3591,Raven.Database.Server.HttpServer,Debug,Request # 771: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:25:34.3591,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:25:34.6852,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:25:34.6852,Raven.Database.Server.HttpServer,Debug,Request # 772: GET     -     6 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:25:35.0562,Raven.Database.Server.HttpServer,Debug,Request # 773: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:25:35.2552,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:27:14.9659,Raven.Database.Server.HttpServer,Debug,Request # 774: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:27:14.9659,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:27:15.2359,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:27:15.2629,Raven.Database.Server.HttpServer,Debug,Request # 775: GET     -    15 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:28:35.8585,Raven.Database.Server.HttpServer,Debug,Request # 776: GET     -     1 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
2012-04-16 00:28:35.9245,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-04-16 00:28:35.9975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:28:35.9975,Raven.Database.Server.HttpServer,Debug,Request # 777: GET     -     0 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:41:22.2554,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 00:41:22.2554,Raven.Database.Server.HttpServer,Debug,Request # 778: GET     -     0 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 00:41:22.2554,Raven.Database.Server.HttpServer,Debug,Request # 779: GET     -     0 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 00:41:22.2634,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 0 ms
",
2012-04-16 00:41:22.4944,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 00:41:22.4944,Raven.Database.Server.HttpServer,Debug,Request # 780: GET     -     0 ms - BiggerShelf - 304 - /docs/profiles/1,
2012-04-16 00:41:22.7524,Raven.Database.Server.HttpServer,Debug,Request # 781: GET     -    82 ms - BiggerShelf - 304 - /indexes/dynamic/Books?query=&start=0&pageSize=128&aggregation=None,
